W001 W002 W003 W004 W005 W006 W007 W008 W009 W010 W011 W012 W013 W014 W015 W016 W017 W018 W019 W020 W021 W022 W023
-81.0 -61 -76 -100.0 -100.0 -100.0 -87.0 -47 -100.0 -85 -100.0 -76.0 -100.0 -100.0 -100.0 -78.0 -80.0 -86.0 -71.0 -100.0 -71 -88.0 -75.0
-81.0 -61 -76 -100.0 -100.0 -100.0 -87.0 -47 -100.0 -85 -100.0 -76.0 -100.0 -100.0 -100.0 -78.0 -80.0 -86.0 -71.0 -100.0 -71 -88.0 -75.0
-81.0 -57 -76 -100.0 -100.0 -100.0 -83.0 -43 -100.0 -81 -100.0 -76.0 -100.0 -100.0 -100.0 -79.0 -80.0 -90.0 -71.0 -100.0 -73 -88.0 -75.0
-81.0 -57 -76 -100.0 -100.0 -100.0 -83.0 -43 -100.0 -81 -100.0 -76.0 -100.0 -100.0 -100.0 -79.0 -80.0 -90.0 -71.0 -100.0 -73 -88.0 -75.0
-81.0 -57 -76 -100.0 -100.0 -100.0 -83.0 -43 -100.0 -81 -100.0 -76.0 -100.0 -100.0 -100.0 -79.0 -80.0 -90.0 -71.0 -100.0 -73 -88.0 -75.0
-81.0 -61 -76 -100.0 -100.0 -100.0 -78.0 -35 -100.0 -81 -87.0 -79.0 -100.0 -100.0 -100.0 -85.0 -81.0 -87.0 -71.0 -100.0 -73 -88.0 -83.0
-81.0 -61 -76 -100.0 -100.0 -100.0 -78.0 -35 -100.0 -81 -87.0 -79.0 -100.0 -100.0 -100.0 -85.0 -81.0 -87.0 -71.0 -100.0 -73 -88.0 -83.0
-81.0 -61 -76 -100.0 -100.0 -100.0 -78.0 -35 -100.0 -81 -87.0 -79.0 -100.0 -100.0 -100.0 -85.0 -81.0 -87.0 -71.0 -100.0 -73 -88.0 -83.0
-81.0 -67 -77 -100.0 -100.0 -100.0 -78.0 -42 -100.0 -73 -87.0 -79.0 -100.0 -84.0 -100.0 -85.0 -77.0 -82.0 -71.0 -100.0 -71 -88.0 -83.0
-81.0 -67 -77 -100.0 -100.0 -100.0 -78.0 -42 -100.0 -73 -87.0 -79.0 -100.0 -84.0 -100.0 -85.0 -77.0 -82.0 -71.0 -100.0 -71 -88.0 -83.0
-81.0 -60 -77 -100.0 -100.0 -100.0 -83.0 -36 -100.0 -75 -87.0 -85.0 -100.0 -88.0 -100.0 -80.0 -88.0 -80.0 -71.0 -100.0 -69 -100.0 -81.0
-81.0 -60 -77 -100.0 -100.0 -100.0 -83.0 -36 -100.0 -75 -87.0 -85.0 -100.0 -88.0 -100.0 -80.0 -88.0 -80.0 -71.0 -100.0 -69 -100.0 -81.0
-81.0 -60 -77 -100.0 -100.0 -100.0 -83.0 -36 -100.0 -75 -87.0 -85.0 -100.0 -88.0 -100.0 -80.0 -88.0 -80.0 -71.0 -100.0 -69 -100.0 -81.0
-77.0 -59 -77 -100.0 -100.0 -100.0 -83.0 -37 -100.0 -75 -87.0 -85.0 -100.0 -88.0 -90.0 -89.0 -88.0 -80.0 -71.0 -100.0 -78 -92.0 -81.0
-77.0 -59 -77 -100.0 -100.0 -100.0 -83.0 -37 -100.0 -75 -87.0 -85.0 -100.0 -88.0 -90.0 -89.0 -88.0 -80.0 -71.0 -100.0 -78 -92.0 -81.0
