~xARACELLI1x~ 90:48:9a:b0:cd:4b -50	~xWLAN_0310x~ f0:f2:49:30:03:18 -63	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -76	~xAASC1x~ e8:d1:1b:b7:f1:a9 -77	~xWLAN_4673x~ d0:84:b0:fc:46:79 -78	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -50	~xWLAN_0310x~ f0:f2:49:30:03:18 -63	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -76	~xAASC1x~ e8:d1:1b:b7:f1:a9 -77	~xWLAN_4673x~ d0:84:b0:fc:46:79 -78	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -50	~xWLAN_0310x~ f0:f2:49:30:03:18 -63	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -76	~xAASC1x~ e8:d1:1b:b7:f1:a9 -77	~xWLAN_4673x~ d0:84:b0:fc:46:79 -78	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -77	~xWLAN_0310x~ f0:f2:49:30:03:18 -41	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -74	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -78	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -78	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -81	~xREBECAx~ d4:7b:b0:83:ec:fc -80	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -82	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -89	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -77	~xWLAN_0310x~ f0:f2:49:30:03:18 -41	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -74	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -78	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -78	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -81	~xREBECAx~ d4:7b:b0:83:ec:fc -80	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -82	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -89	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -77	~xWLAN_0310x~ f0:f2:49:30:03:18 -41	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -74	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -78	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -78	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -81	~xREBECAx~ d4:7b:b0:83:ec:fc -80	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -82	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -89	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -77	~xWLAN_0310x~ f0:f2:49:30:03:18 -41	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -74	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -78	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -78	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -81	~xREBECAx~ d4:7b:b0:83:ec:fc -80	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -82	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -89	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -72	~xWLAN_0310x~ f0:f2:49:30:03:18 -32	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -81	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -73	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -74	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -67	~xREBECAx~ d4:7b:b0:83:ec:fc -88	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -80	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -78	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	~xMOVISTAR_2D90x~ fc:5a:1d:07:2d:98 -79	~xARRIS-2522x~ a4:15:88:91:25:20 -80	~xC mamut :vx~ 18:a6:f7:ef:3e:16 -88	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -72	~xWLAN_0310x~ f0:f2:49:30:03:18 -32	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -81	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -73	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -74	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -67	~xREBECAx~ d4:7b:b0:83:ec:fc -88	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -80	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -78	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	~xMOVISTAR_2D90x~ fc:5a:1d:07:2d:98 -79	~xARRIS-2522x~ a4:15:88:91:25:20 -80	~xC mamut :vx~ 18:a6:f7:ef:3e:16 -88	
~xARACELLI1x~ 90:48:9a:b0:cd:4b -72	~xWLAN_0310x~ f0:f2:49:30:03:18 -32	~xARRIS-5EB2x~ 98:6b:3d:bf:5e:b0 -83	~xAASC1x~ e8:d1:1b:b7:f1:a9 -76	~xWLAN_6DDBx~ e6:ed:c7:7e:33:29 -81	~xRODOLFOx~ 94:e8:c5:3c:2d:10 -73	~xHogar Ilimitado Entelx~ 54:09:55:db:1e:e2 -74	~xMOVISTAR_05DEx~ 08:6a:0a:61:05:e1 -67	~xREBECAx~ d4:7b:b0:83:ec:fc -88	~xMOVISTAR_EB90x~ fc:5a:1d:25:eb:98 -80	~xENTEL HOGARx~ 14:a5:1a:39:95:d5 -83	~xTP-LINK_9D7Cx~ 84:16:f9:ff:9d:7c -85	~x martelx~ 60:19:71:a9:c5:80 -78	~xJSalazar Huaweix~ 78:62:56:40:5a:71 -91	~xRousmax~ 5c:57:1a:78:45:9c -90	~xx~ 24:a4:3c:4f:1b:fa -77	~xMOVISTAR_2D90x~ fc:5a:1d:07:2d:98 -79	~xARRIS-2522x~ a4:15:88:91:25:20 -80	~xC mamut :vx~ 18:a6:f7:ef:3e:16 -88	
